"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","UNEMP","15_24","PC_LF","M","2017-04",10.1,
"AUT","UNEMP","15_24","PC_LF","M","2017-05",10.1,
"AUT","UNEMP","15_24","PC_LF","M","2017-06",9.2,
"AUT","UNEMP","15_24","PC_LF","M","2017-07",9.6,
"AUT","UNEMP","15_24","PC_LF","M","2017-08",9.8,
"AUT","UNEMP","15_24","PC_LF","M","2017-09",11.8,
"AUT","UNEMP","15_24","PC_LF","M","2017-10",10.6,
"AUT","UNEMP","15_24","PC_LF","M","2017-11",10.6,
"AUT","UNEMP","15_24","PC_LF","M","2017-12",10.5,
"AUT","UNEMP","15_24","PC_LF","M","2018-01",10.4,
"AUT","UNEMP","15_24","PC_LF","M","2018-02",10.3,
"AUT","UNEMP","15_24","PC_LF","M","2018-03",11.1,
"AUT","UNEMP","15_24","PC_LF","M","2018-04",10.1,
"AUT","UNEMP","15_24","PC_LF","M","2018-05",10.5,
"AUT","UNEMP","15_24","PC_LF","M","2018-06",9.3,
"AUT","UNEMP","15_24","PC_LF","M","2018-07",9.5,
"AUT","UNEMP","15_24","PC_LF","M","2018-08",9.8,
"AUT","UNEMP","15_24","PC_LF","M","2018-09",10.2,
"AUT","UNEMP","15_24","PC_LF","M","2018-10",10.7,
"AUT","UNEMP","15_24","PC_LF","M","2018-11",8.8,
"AUT","UNEMP","15_24","PC_LF","M","2018-12",9.6,
"AUT","UNEMP","15_24","PC_LF","M","2019-01",7.4,
"AUT","UNEMP","15_24","PC_LF","M","2019-02",8.5,
"AUT","UNEMP","15_24","PC_LF","M","2019-03",7.9,
"AUT","UNEMP","15_24","PC_LF","M","2019-04",9.4,
"AUT","UNEMP","15_24","PC_LF","M","2019-05",9.2,
"AUT","UNEMP","15_24","PC_LF","M","2019-06",9.2,
"AUT","UNEMP","15_24","PC_LF","M","2019-07",10.3,
"AUT","UNEMP","15_24","PC_LF","M","2019-08",11.1,
"AUT","UNEMP","15_24","PC_LF","M","2019-09",8,
"AUT","UNEMP","15_24","PC_LF","M","2019-10",9.8,
"AUT","UNEMP","15_24","PC_LF","M","2019-11",9.2,
"AUT","UNEMP","15_24","PC_LF","M","2019-12",8.6,
"AUT","UNEMP","15_24","PC_LF","M","2020-01",9.6,
"AUT","UNEMP","15_24","PC_LF","M","2020-02",10.6,
"AUT","UNEMP","15_24","PC_LF","M","2020-03",10.2,
"AUT","UNEMP","15_24","PC_LF","M","2020-04",14.8,
"AUT","UNEMP","15_24","PC_LF","M","2020-05",15.3,
"AUT","UNEMP","15_24","PC_LF","M","2020-06",12.5,
"AUT","UNEMP","15_24","PC_LF","M","2020-07",13,
"AUT","UNEMP","15_24","PC_LF","M","2020-08",12.3,
"AUT","UNEMP","15_24","PC_LF","M","2020-09",9.4,
"AUT","UNEMP","15_24","PC_LF","M","2020-10",9,
"AUT","UNEMP","15_24","PC_LF","M","2020-11",11.6,
"AUT","UNEMP","15_24","PC_LF","M","2020-12",12,
"AUT","UNEMP","15_24","PC_LF","M","2021-01",12.2,
"AUT","UNEMP","15_24","PC_LF","M","2021-02",12.4,
"AUT","UNEMP","15_24","PC_LF","M","2021-03",12.7,
"AUT","UNEMP","15_24","PC_LF","M","2021-04",12.3,
"AUT","UNEMP","15_24","PC_LF","M","2021-05",12.7,
"AUT","UNEMP","15_24","PC_LF","M","2021-06",10.9,
"AUT","UNEMP","15_24","PC_LF","M","2021-07",10.4,
"AUT","UNEMP","15_24","PC_LF","M","2021-08",11,
"AUT","UNEMP","15_24","PC_LF","M","2021-09",8.9,
"AUT","UNEMP","15_24","PC_LF","M","2021-10",10.5,
"AUT","UNEMP","15_24","PC_LF","M","2021-11",9.8,
"AUT","UNEMP","15_24","PC_LF","M","2021-12",8.1,
"AUT","UNEMP","15_24","PC_LF","M","2022-01",8.7,
"AUT","UNEMP","15_24","PC_LF","M","2022-02",8.5,
"AUT","UNEMP","15_24","PC_LF","M","2022-03",7.2,
"AUT","UNEMP","15_24","PC_LF","M","2022-04",11.4,
"AUT","UNEMP","15_24","PC_LF","M","2022-05",8.4,
"ISR","UNEMP","15_24","PC_LF","M","2014-11",8.9,"E"
"ISR","UNEMP","15_24","PC_LF","M","2014-12",9.9,"E"
"ISR","UNEMP","15_24","PC_LF","M","2015-01",9.3,"E"
"ISR","UNEMP","15_24","PC_LF","M","2015-02",7.7,"E"
"ISR","UNEMP","15_24","PC_LF","M","2015-03",8.4,"E"
"ISR","UNEMP","15_24","PC_LF","M","2015-04",7.6,"E"
"ISR","UNEMP","15_24","PC_LF","M","2015-05",7.5,"E"
"ISR","UNEMP","15_24","PC_LF","M","2015-06",10.6,"E"
"ISR","UNEMP","15_24","PC_LF","M","2015-07",12.7,"E"
"ISR","UNEMP","15_24","PC_LF","M","2015-08",11,"E"
"ISR","UNEMP","15_24","PC_LF","M","2015-09",9.1,"E"
"ISR","UNEMP","15_24","PC_LF","M","2015-10",8.6,"E"
"ISR","UNEMP","15_24","PC_LF","M","2015-11",9.2,"E"
"ISR","UNEMP","15_24","PC_LF","M","2015-12",9.2,"E"
"ISR","UNEMP","15_24","PC_LF","M","2016-01",7.3,"E"
"ISR","UNEMP","15_24","PC_LF","M","2016-02",8.7,"E"
"ISR","UNEMP","15_24","PC_LF","M","2016-03",8,"E"
"ISR","UNEMP","15_24","PC_LF","M","2016-04",7.5,"E"
"ISR","UNEMP","15_24","PC_LF","M","2016-05",7.8,"E"
"ISR","UNEMP","15_24","PC_LF","M","2016-06",9.5,"E"
"ISR","UNEMP","15_24","PC_LF","M","2016-07",11.2,"E"
"ISR","UNEMP","15_24","PC_LF","M","2016-08",10.8,"E"
"ISR","UNEMP","15_24","PC_LF","M","2016-09",8.6,"E"
"ISR","UNEMP","15_24","PC_LF","M","2016-10",9.2,"E"
"ISR","UNEMP","15_24","PC_LF","M","2016-11",7.7,"E"
"ISR","UNEMP","15_24","PC_LF","M","2016-12",6.8,"E"
"ISR","UNEMP","15_24","PC_LF","M","2017-01",6.7,"E"
"ISR","UNEMP","15_24","PC_LF","M","2017-02",6.8,"E"
"ISR","UNEMP","15_24","PC_LF","M","2017-03",6.7,"E"
"ISR","UNEMP","15_24","PC_LF","M","2017-04",7.1,"E"
"ISR","UNEMP","15_24","PC_LF","M","2017-05",7,"E"
"ISR","UNEMP","15_24","PC_LF","M","2017-06",7.1,"E"
"ISR","UNEMP","15_24","PC_LF","M","2017-07",8,"E"
"ISR","UNEMP","15_24","PC_LF","M","2017-08",9,"E"
"ISR","UNEMP","15_24","PC_LF","M","2017-09",7.1,"E"
"ISR","UNEMP","15_24","PC_LF","M","2017-10",7.5,"E"
"ISR","UNEMP","15_24","PC_LF","M","2017-11",7.6,"E"
"ISR","UNEMP","15_24","PC_LF","M","2017-12",6.4,"E"
"ISR","UNEMP","15_24","PC_LF","M","2018-01",5.8,"E"
"ISR","UNEMP","15_24","PC_LF","M","2018-02",6.5,"E"
"ISR","UNEMP","15_24","PC_LF","M","2018-03",4.8,"E"
"ISR","UNEMP","15_24","PC_LF","M","2018-04",6.7,"E"
"ISR","UNEMP","15_24","PC_LF","M","2018-05",5.6,"E"
"ISR","UNEMP","15_24","PC_LF","M","2018-06",6.3,"E"
"ISR","UNEMP","15_24","PC_LF","M","2018-07",10.6,"E"
"ISR","UNEMP","15_24","PC_LF","M","2018-08",9.7,"E"
"ISR","UNEMP","15_24","PC_LF","M","2018-09",7.4,"E"
"ISR","UNEMP","15_24","PC_LF","M","2018-10",7.6,"E"
"ISR","UNEMP","15_24","PC_LF","M","2018-11",6.8,"E"
"ISR","UNEMP","15_24","PC_LF","M","2018-12",7.6,"E"
"ISR","UNEMP","15_24","PC_LF","M","2019-01",6.8,"E"
"ISR","UNEMP","15_24","PC_LF","M","2019-02",6.1,"E"
"ISR","UNEMP","15_24","PC_LF","M","2019-03",4.4,"E"
"ISR","UNEMP","15_24","PC_LF","M","2019-04",6,"E"
"ISR","UNEMP","15_24","PC_LF","M","2019-05",5.1,"E"
"ISR","UNEMP","15_24","PC_LF","M","2019-06",8,"E"
"ISR","UNEMP","15_24","PC_LF","M","2019-07",8.5,"E"
"ISR","UNEMP","15_24","PC_LF","M","2019-08",8,"E"
"ISR","UNEMP","15_24","PC_LF","M","2019-09",6.7,"E"
"ISR","UNEMP","15_24","PC_LF","M","2019-10",6.7,"E"
"ISR","UNEMP","15_24","PC_LF","M","2019-11",8.5,"E"
"ISR","UNEMP","15_24","PC_LF","M","2019-12",5.2,"E"
"ISR","UNEMP","15_24","PC_LF","M","2020-01",7.1,"E"
"ISR","UNEMP","15_24","PC_LF","M","2020-02",3.9,"E"
"ISR","UNEMP","15_24","PC_LF","M","2020-03",4.2,"E"
"ISR","UNEMP","15_24","PC_LF","M","2020-04",5.5,"E"
"ISR","UNEMP","15_24","PC_LF","M","2020-05",8.8,"E"
"ISR","UNEMP","15_24","PC_LF","M","2020-06",9.5,"E"
"ISR","UNEMP","15_24","PC_LF","M","2020-07",10.4,"E"
"ISR","UNEMP","15_24","PC_LF","M","2020-08",11.2,"E"
"ISR","UNEMP","15_24","PC_LF","M","2020-09",8.2,"E"
"ISR","UNEMP","15_24","PC_LF","M","2020-10",9.4,"E"
"ISR","UNEMP","15_24","PC_LF","M","2020-11",9.2,"E"
"ISR","UNEMP","15_24","PC_LF","M","2020-12",7.8,"E"
"ISR","UNEMP","15_24","PC_LF","M","2021-01",7.3,"E"
"ISR","UNEMP","15_24","PC_LF","M","2021-02",7.8,"E"
"ISR","UNEMP","15_24","PC_LF","M","2021-03",6.3,"E"
"ISR","UNEMP","15_24","PC_LF","M","2021-04",6.7,"E"
"ISR","UNEMP","15_24","PC_LF","M","2021-05",7.2,"E"
"ISR","UNEMP","15_24","PC_LF","M","2021-06",8.8,"E"
"ISR","UNEMP","15_24","PC_LF","M","2021-07",9.1,"E"
"ISR","UNEMP","15_24","PC_LF","M","2021-08",9.4,"E"
"ISR","UNEMP","15_24","PC_LF","M","2021-09",7.5,"E"
"ISR","UNEMP","15_24","PC_LF","M","2021-10",8.6,"E"
"ISR","UNEMP","15_24","PC_LF","M","2021-11",7.8,"E"
"ISR","UNEMP","15_24","PC_LF","M","2021-12",6.2,"E"
"ISR","UNEMP","15_24","PC_LF","M","2022-01",5.8,"E"
"ISR","UNEMP","15_24","PC_LF","M","2022-02",6.5,"E"
"ISR","UNEMP","15_24","PC_LF","M","2022-03",6.5,"E"
"ISR","UNEMP","15_24","PC_LF","M","2022-04",6.1,"E"
"ISR","UNEMP","15_24","PC_LF","M","2022-05",6.5,"E"
"SVK","UNEMP","15_24","PC_LF","M","2014-11",28,
"SVK","UNEMP","15_24","PC_LF","M","2014-12",27.9,
"SVK","UNEMP","15_24","PC_LF","M","2015-01",27.9,
"SVK","UNEMP","15_24","PC_LF","M","2015-02",27.7,
"SVK","UNEMP","15_24","PC_LF","M","2015-03",27.8,
"SVK","UNEMP","15_24","PC_LF","M","2015-04",28.1,
"SVK","UNEMP","15_24","PC_LF","M","2015-05",28.1,
"SVK","UNEMP","15_24","PC_LF","M","2015-06",28.5,
"SVK","UNEMP","15_24","PC_LF","M","2015-07",28.3,
"SVK","UNEMP","15_24","PC_LF","M","2015-08",28,
"SVK","UNEMP","15_24","PC_LF","M","2015-09",27.6,
"SVK","UNEMP","15_24","PC_LF","M","2015-10",27,
"SVK","UNEMP","15_24","PC_LF","M","2015-11",26.7,
"SVK","UNEMP","15_24","PC_LF","M","2015-12",26.7,
"SVK","UNEMP","15_24","PC_LF","M","2016-01",26.3,
"SVK","UNEMP","15_24","PC_LF","M","2016-02",26.1,
"SVK","UNEMP","15_24","PC_LF","M","2016-03",25.2,
"SVK","UNEMP","15_24","PC_LF","M","2016-04",24.1,
"SVK","UNEMP","15_24","PC_LF","M","2016-05",23.3,
"SVK","UNEMP","15_24","PC_LF","M","2016-06",23.1,
"SVK","UNEMP","15_24","PC_LF","M","2016-07",22.9,
"SVK","UNEMP","15_24","PC_LF","M","2016-08",22.8,
"SVK","UNEMP","15_24","PC_LF","M","2016-09",22.5,
"SVK","UNEMP","15_24","PC_LF","M","2016-10",22.1,
"SVK","UNEMP","15_24","PC_LF","M","2016-11",21.8,
"SVK","UNEMP","15_24","PC_LF","M","2016-12",21.3,
"SVK","UNEMP","15_24","PC_LF","M","2017-01",20.4,
"SVK","UNEMP","15_24","PC_LF","M","2017-02",20.1,
"SVK","UNEMP","15_24","PC_LF","M","2017-03",20,
"SVK","UNEMP","15_24","PC_LF","M","2017-04",20.3,
"SVK","UNEMP","15_24","PC_LF","M","2017-05",20.3,
"SVK","UNEMP","15_24","PC_LF","M","2017-06",19.9,
"SVK","UNEMP","15_24","PC_LF","M","2017-07",19.3,
"SVK","UNEMP","15_24","PC_LF","M","2017-08",19.4,
"SVK","UNEMP","15_24","PC_LF","M","2017-09",19.9,
"SVK","UNEMP","15_24","PC_LF","M","2017-10",20.1,
"SVK","UNEMP","15_24","PC_LF","M","2017-11",20,
"SVK","UNEMP","15_24","PC_LF","M","2017-12",19.8,
"SVK","UNEMP","15_24","PC_LF","M","2018-01",19.1,
"SVK","UNEMP","15_24","PC_LF","M","2018-02",18.3,
"SVK","UNEMP","15_24","PC_LF","M","2018-03",17.3,
"SVK","UNEMP","15_24","PC_LF","M","2018-04",16.2,
"SVK","UNEMP","15_24","PC_LF","M","2018-05",15.7,
"SVK","UNEMP","15_24","PC_LF","M","2018-06",15.6,
"SVK","UNEMP","15_24","PC_LF","M","2018-07",15.2,
"SVK","UNEMP","15_24","PC_LF","M","2018-08",15,
"SVK","UNEMP","15_24","PC_LF","M","2018-09",15.1,
"SVK","UNEMP","15_24","PC_LF","M","2018-10",14.2,
"SVK","UNEMP","15_24","PC_LF","M","2018-11",14,
"SVK","UNEMP","15_24","PC_LF","M","2018-12",13.9,
"SVK","UNEMP","15_24","PC_LF","M","2019-01",14.9,
"SVK","UNEMP","15_24","PC_LF","M","2019-02",15.4,
"SVK","UNEMP","15_24","PC_LF","M","2019-03",15.8,
"SVK","UNEMP","15_24","PC_LF","M","2019-04",16,
"SVK","UNEMP","15_24","PC_LF","M","2019-05",16.7,
"SVK","UNEMP","15_24","PC_LF","M","2019-06",17.4,
"SVK","UNEMP","15_24","PC_LF","M","2019-07",17.7,
"SVK","UNEMP","15_24","PC_LF","M","2019-08",17.9,
"SVK","UNEMP","15_24","PC_LF","M","2019-09",18.9,
"SVK","UNEMP","15_24","PC_LF","M","2019-10",18.4,
"SVK","UNEMP","15_24","PC_LF","M","2019-11",17.8,
"SVK","UNEMP","15_24","PC_LF","M","2019-12",17.3,
"SVK","UNEMP","15_24","PC_LF","M","2020-01",17.1,
"SVK","UNEMP","15_24","PC_LF","M","2020-02",17.2,
"SVK","UNEMP","15_24","PC_LF","M","2020-03",17.3,
"SVK","UNEMP","15_24","PC_LF","M","2020-04",20.7,
"SVK","UNEMP","15_24","PC_LF","M","2020-05",21.1,
"SVK","UNEMP","15_24","PC_LF","M","2020-06",21,
"SVK","UNEMP","15_24","PC_LF","M","2020-07",21.8,
"SVK","UNEMP","15_24","PC_LF","M","2020-08",21.8,
"SVK","UNEMP","15_24","PC_LF","M","2020-09",21.2,
"SVK","UNEMP","15_24","PC_LF","M","2020-10",21.4,
"SVK","UNEMP","15_24","PC_LF","M","2020-11",21.9,
"SVK","UNEMP","15_24","PC_LF","M","2020-12",22.3,
"SVK","UNEMP","15_24","PC_LF","M","2021-01",22.1,
"SVK","UNEMP","15_24","PC_LF","M","2021-02",21.9,
"SVK","UNEMP","15_24","PC_LF","M","2021-03",22,
"SVK","UNEMP","15_24","PC_LF","M","2021-04",21.7,
"SVK","UNEMP","15_24","PC_LF","M","2021-05",21.3,
"SVK","UNEMP","15_24","PC_LF","M","2021-06",21.1,
"SVK","UNEMP","15_24","PC_LF","M","2021-07",20.5,
"SVK","UNEMP","15_24","PC_LF","M","2021-08",20.1,
"SVK","UNEMP","15_24","PC_LF","M","2021-09",19.6,
"SVK","UNEMP","15_24","PC_LF","M","2021-10",19.1,
"SVK","UNEMP","15_24","PC_LF","M","2021-11",19.2,
"SVK","UNEMP","15_24","PC_LF","M","2021-12",19.7,
"SVK","UNEMP","15_24","PC_LF","M","2022-01",20.2,
"SVK","UNEMP","15_24","PC_LF","M","2022-02",20.7,
"SVK","UNEMP","15_24","PC_LF","M","2022-03",20.9,
"SVK","UNEMP","15_24","PC_LF","M","2022-04",20.8,
"SVK","UNEMP","15_24","PC_LF","M","2022-05",20.3,
"CZE","UNEMP","15_24","PC_LF","M","2014-11",16.6,
"CZE","UNEMP","15_24","PC_LF","M","2014-12",14,
"CZE","UNEMP","15_24","PC_LF","M","2015-01",13.3,
"CZE","UNEMP","15_24","PC_LF","M","2015-02",14.8,
"CZE","UNEMP","15_24","PC_LF","M","2015-03",15,
"CZE","UNEMP","15_24","PC_LF","M","2015-04",13.1,
"CZE","UNEMP","15_24","PC_LF","M","2015-05",12.2,
"CZE","UNEMP","15_24","PC_LF","M","2015-06",12.9,
"CZE","UNEMP","15_24","PC_LF","M","2015-07",12.7,
"CZE","UNEMP","15_24","PC_LF","M","2015-08",11.6,
"CZE","UNEMP","15_24","PC_LF","M","2015-09",12.1,
"CZE","UNEMP","15_24","PC_LF","M","2015-10",12,
"CZE","UNEMP","15_24","PC_LF","M","2015-11",11,
"CZE","UNEMP","15_24","PC_LF","M","2015-12",10.9,
"CZE","UNEMP","15_24","PC_LF","M","2016-01",10.9,
"CZE","UNEMP","15_24","PC_LF","M","2016-02",9.3,
"CZE","UNEMP","15_24","PC_LF","M","2016-03",9.8,
"CZE","UNEMP","15_24","PC_LF","M","2016-04",10.2,
"CZE","UNEMP","15_24","PC_LF","M","2016-05",10.1,
"CZE","UNEMP","15_24","PC_LF","M","2016-06",12,
"CZE","UNEMP","15_24","PC_LF","M","2016-07",11.4,
"CZE","UNEMP","15_24","PC_LF","M","2016-08",10.7,
"CZE","UNEMP","15_24","PC_LF","M","2016-09",9.8,
"CZE","UNEMP","15_24","PC_LF","M","2016-10",11.2,
"CZE","UNEMP","15_24","PC_LF","M","2016-11",10.4,
"CZE","UNEMP","15_24","PC_LF","M","2016-12",10.4,
"CZE","UNEMP","15_24","PC_LF","M","2017-01",8.3,
"CZE","UNEMP","15_24","PC_LF","M","2017-02",9.3,
"CZE","UNEMP","15_24","PC_LF","M","2017-03",9.1,
"CZE","UNEMP","15_24","PC_LF","M","2017-04",8.8,
"CZE","UNEMP","15_24","PC_LF","M","2017-05",9.8,
"CZE","UNEMP","15_24","PC_LF","M","2017-06",8,
"CZE","UNEMP","15_24","PC_LF","M","2017-07",8.2,
"CZE","UNEMP","15_24","PC_LF","M","2017-08",8,
"CZE","UNEMP","15_24","PC_LF","M","2017-09",7.5,
"CZE","UNEMP","15_24","PC_LF","M","2017-10",7.6,
"CZE","UNEMP","15_24","PC_LF","M","2017-11",5.5,
"CZE","UNEMP","15_24","PC_LF","M","2017-12",5.2,
"CZE","UNEMP","15_24","PC_LF","M","2018-01",7,
"CZE","UNEMP","15_24","PC_LF","M","2018-02",7.8,
"CZE","UNEMP","15_24","PC_LF","M","2018-03",5.9,
"CZE","UNEMP","15_24","PC_LF","M","2018-04",7.4,
"CZE","UNEMP","15_24","PC_LF","M","2018-05",7.4,
"CZE","UNEMP","15_24","PC_LF","M","2018-06",7.3,
"CZE","UNEMP","15_24","PC_LF","M","2018-07",6.4,
"CZE","UNEMP","15_24","PC_LF","M","2018-08",6.3,
"CZE","UNEMP","15_24","PC_LF","M","2018-09",7.4,
"CZE","UNEMP","15_24","PC_LF","M","2018-10",5.3,
"CZE","UNEMP","15_24","PC_LF","M","2018-11",5,
"CZE","UNEMP","15_24","PC_LF","M","2018-12",7.1,
"CZE","UNEMP","15_24","PC_LF","M","2019-01",5.6,
"CZE","UNEMP","15_24","PC_LF","M","2019-02",5.4,
"CZE","UNEMP","15_24","PC_LF","M","2019-03",7.1,
"CZE","UNEMP","15_24","PC_LF","M","2019-04",6.5,
"CZE","UNEMP","15_24","PC_LF","M","2019-05",5.9,
"CZE","UNEMP","15_24","PC_LF","M","2019-06",6,
"CZE","UNEMP","15_24","PC_LF","M","2019-07",6,
"CZE","UNEMP","15_24","PC_LF","M","2019-08",4.7,
"CZE","UNEMP","15_24","PC_LF","M","2019-09",5.2,
"CZE","UNEMP","15_24","PC_LF","M","2019-10",6.1,
"CZE","UNEMP","15_24","PC_LF","M","2019-11",5.2,
"CZE","UNEMP","15_24","PC_LF","M","2019-12",3.9,
"CZE","UNEMP","15_24","PC_LF","M","2020-01",6.4,
"CZE","UNEMP","15_24","PC_LF","M","2020-02",5.5,
"CZE","UNEMP","15_24","PC_LF","M","2020-03",5.2,
"CZE","UNEMP","15_24","PC_LF","M","2020-04",6.8,
"CZE","UNEMP","15_24","PC_LF","M","2020-05",8.7,
"CZE","UNEMP","15_24","PC_LF","M","2020-06",8.4,
"CZE","UNEMP","15_24","PC_LF","M","2020-07",8.8,
"CZE","UNEMP","15_24","PC_LF","M","2020-08",9.3,
"CZE","UNEMP","15_24","PC_LF","M","2020-09",8,
"CZE","UNEMP","15_24","PC_LF","M","2020-10",8.3,
"CZE","UNEMP","15_24","PC_LF","M","2020-11",9.9,
"CZE","UNEMP","15_24","PC_LF","M","2020-12",10.3,
"CZE","UNEMP","15_24","PC_LF","M","2021-01",11.1,
"CZE","UNEMP","15_24","PC_LF","M","2021-02",9.4,
"CZE","UNEMP","15_24","PC_LF","M","2021-03",10.1,
"CZE","UNEMP","15_24","PC_LF","M","2021-04",8.8,
"CZE","UNEMP","15_24","PC_LF","M","2021-05",7.6,
"CZE","UNEMP","15_24","PC_LF","M","2021-06",7.3,
"CZE","UNEMP","15_24","PC_LF","M","2021-07",7.8,
"CZE","UNEMP","15_24","PC_LF","M","2021-08",8,
"CZE","UNEMP","15_24","PC_LF","M","2021-09",6.3,
"CZE","UNEMP","15_24","PC_LF","M","2021-10",7.4,
"CZE","UNEMP","15_24","PC_LF","M","2021-11",6.2,
"CZE","UNEMP","15_24","PC_LF","M","2021-12",7.7,
"CZE","UNEMP","15_24","PC_LF","M","2022-01",6.3,
"CZE","UNEMP","15_24","PC_LF","M","2022-02",7.4,
"CZE","UNEMP","15_24","PC_LF","M","2022-03",7.1,
"CZE","UNEMP","15_24","PC_LF","M","2022-04",7.7,
"CZE","UNEMP","15_24","PC_LF","M","2022-05",6.4,
"JPN","UNEMP","15_24","PC_LF","M","2014-11",6.5,
"JPN","UNEMP","15_24","PC_LF","M","2014-12",6.3,
"JPN","UNEMP","15_24","PC_LF","M","2015-01",6.9,
"JPN","UNEMP","15_24","PC_LF","M","2015-02",6.2,
"JPN","UNEMP","15_24","PC_LF","M","2015-03",5.3,
"JPN","UNEMP","15_24","PC_LF","M","2015-04",5.3,
"JPN","UNEMP","15_24","PC_LF","M","2015-05",5.4,
"JPN","UNEMP","15_24","PC_LF","M","2015-06",5.5,
"JPN","UNEMP","15_24","PC_LF","M","2015-07",5.6,
"JPN","UNEMP","15_24","PC_LF","M","2015-08",5.5,
"JPN","UNEMP","15_24","PC_LF","M","2015-09",5.5,
"JPN","UNEMP","15_24","PC_LF","M","2015-10",5.5,
"JPN","UNEMP","15_24","PC_LF","M","2015-11",5.3,
"JPN","UNEMP","15_24","PC_LF","M","2015-12",5.2,
"JPN","UNEMP","15_24","PC_LF","M","2016-01",5.3,
"JPN","UNEMP","15_24","PC_LF","M","2016-02",5.8,
"JPN","UNEMP","15_24","PC_LF","M","2016-03",5.9,
"JPN","UNEMP","15_24","PC_LF","M","2016-04",5.1,
"JPN","UNEMP","15_24","PC_LF","M","2016-05",5.2,
"JPN","UNEMP","15_24","PC_LF","M","2016-06",5.1,
"JPN","UNEMP","15_24","PC_LF","M","2016-07",4.8,
"JPN","UNEMP","15_24","PC_LF","M","2016-08",5.1,
"JPN","UNEMP","15_24","PC_LF","M","2016-09",4.9,
"JPN","UNEMP","15_24","PC_LF","M","2016-10",5,
"JPN","UNEMP","15_24","PC_LF","M","2016-11",4.6,
"JPN","UNEMP","15_24","PC_LF","M","2016-12",4.8,
"JPN","UNEMP","15_24","PC_LF","M","2017-01",4.8,
"JPN","UNEMP","15_24","PC_LF","M","2017-02",4.3,
"JPN","UNEMP","15_24","PC_LF","M","2017-03",4.6,
"JPN","UNEMP","15_24","PC_LF","M","2017-04",5,
"JPN","UNEMP","15_24","PC_LF","M","2017-05",5.1,
"JPN","UNEMP","15_24","PC_LF","M","2017-06",4.6,
"JPN","UNEMP","15_24","PC_LF","M","2017-07",4.8,
"JPN","UNEMP","15_24","PC_LF","M","2017-08",4.5,
"JPN","UNEMP","15_24","PC_LF","M","2017-09",4.7,
"JPN","UNEMP","15_24","PC_LF","M","2017-10",4.3,
"JPN","UNEMP","15_24","PC_LF","M","2017-11",4.3,
"JPN","UNEMP","15_24","PC_LF","M","2017-12",4.7,
"JPN","UNEMP","15_24","PC_LF","M","2018-01",3.7,
"JPN","UNEMP","15_24","PC_LF","M","2018-02",4.2,
"JPN","UNEMP","15_24","PC_LF","M","2018-03",4,
"JPN","UNEMP","15_24","PC_LF","M","2018-04",3.6,
"JPN","UNEMP","15_24","PC_LF","M","2018-05",3.4,
"JPN","UNEMP","15_24","PC_LF","M","2018-06",3.9,
"JPN","UNEMP","15_24","PC_LF","M","2018-07",3.8,
"JPN","UNEMP","15_24","PC_LF","M","2018-08",3.8,
"JPN","UNEMP","15_24","PC_LF","M","2018-09",3.2,
"JPN","UNEMP","15_24","PC_LF","M","2018-10",3.1,
"JPN","UNEMP","15_24","PC_LF","M","2018-11",3.5,
"JPN","UNEMP","15_24","PC_LF","M","2018-12",3.5,
"JPN","UNEMP","15_24","PC_LF","M","2019-01",3.5,
"JPN","UNEMP","15_24","PC_LF","M","2019-02",3.5,
"JPN","UNEMP","15_24","PC_LF","M","2019-03",3.7,
"JPN","UNEMP","15_24","PC_LF","M","2019-04",3.7,
"JPN","UNEMP","15_24","PC_LF","M","2019-05",3.7,
"JPN","UNEMP","15_24","PC_LF","M","2019-06",3.8,
"JPN","UNEMP","15_24","PC_LF","M","2019-07",3.4,
"JPN","UNEMP","15_24","PC_LF","M","2019-08",3.7,
"JPN","UNEMP","15_24","PC_LF","M","2019-09",4.7,
"JPN","UNEMP","15_24","PC_LF","M","2019-10",4.7,
"JPN","UNEMP","15_24","PC_LF","M","2019-11",3.9,
"JPN","UNEMP","15_24","PC_LF","M","2019-12",3.2,
"JPN","UNEMP","15_24","PC_LF","M","2020-01",3.7,
"JPN","UNEMP","15_24","PC_LF","M","2020-02",4.2,
"JPN","UNEMP","15_24","PC_LF","M","2020-03",4,
"JPN","UNEMP","15_24","PC_LF","M","2020-04",4.8,
"JPN","UNEMP","15_24","PC_LF","M","2020-05",5,
"JPN","UNEMP","15_24","PC_LF","M","2020-06",4.1,
"JPN","UNEMP","15_24","PC_LF","M","2020-07",4.9,
"JPN","UNEMP","15_24","PC_LF","M","2020-08",4.7,
"JPN","UNEMP","15_24","PC_LF","M","2020-09",4.3,
"JPN","UNEMP","15_24","PC_LF","M","2020-10",4.9,
"JPN","UNEMP","15_24","PC_LF","M","2020-11",4.7,
"JPN","UNEMP","15_24","PC_LF","M","2020-12",5.3,
"JPN","UNEMP","15_24","PC_LF","M","2021-01",5.6,
"JPN","UNEMP","15_24","PC_LF","M","2021-02",4.9,
"JPN","UNEMP","15_24","PC_LF","M","2021-03",4.8,
"JPN","UNEMP","15_24","PC_LF","M","2021-04",4.4,
"JPN","UNEMP","15_24","PC_LF","M","2021-05",4.3,
"JPN","UNEMP","15_24","PC_LF","M","2021-06",4.5,
"JPN","UNEMP","15_24","PC_LF","M","2021-07",4.3,
